marka	model	donanim	motor	yakit	vites	fiyat	websitesi
Volkswagen	Passat	1.4 TSI ACT BMT 150 PS DSG Comfortline	1,4	Benzin	Otomatik	147500	http://binekarac.vw.com.tr/
Volkswagen	Passat	1.4 TSI ACT BMT 150 PS DSG Highline	1,4	Benzin	Otomatik	169900	http://binekarac.vw.com.tr/
Volkswagen	Passat	1.4 TSI ACT BMT 150 PS Manuel Comfortline	1,4	Benzin	Düz	120600	http://binekarac.vw.com.tr/
Volkswagen	Passat	1.4 TSI ACT BMT 150 PS Manuel Highline	1,4	Benzin	Düz	151600	http://binekarac.vw.com.tr/
Volkswagen	Passat	1.4 TSI ACT BMT 150 PS Manuel Trendline	1,4	Benzin	Düz	107900	http://binekarac.vw.com.tr/
Volkswagen	Passat	1.4 TSI BMT 125 PS DSG Comfortline	1,4	Benzin	Otomatik	124100	http://binekarac.vw.com.tr/
Volkswagen	Passat	1.4 TSI BMT 125 PS DSG Highline	1,4	Benzin	Otomatik	158900	http://binekarac.vw.com.tr/
Volkswagen	Passat	1.4 TSI BMT 125 PS DSG Trendline	1,4	Benzin	Otomatik	114600	http://binekarac.vw.com.tr/
Volkswagen	Passat	1.4 TSI BMT 125 PS Manuel Comfortline	1,4	Benzin	Düz	109600	http://binekarac.vw.com.tr/
Volkswagen	Passat	1.4 TSI BMT 125 PS Manuel Highline	1,4	Benzin	Düz	140600	http://binekarac.vw.com.tr/
Volkswagen	Passat	1.4 TSI BMT 125 PS Manuel Trendline	1,4	Benzin	Düz	96900	http://binekarac.vw.com.tr/
Volkswagen	Passat	1.6 TDI BMT 120 PS DSG Comfortline	1,6	Dizel	Otomatik	156200	http://binekarac.vw.com.tr/
Volkswagen	Passat	1.6 TDI BMT 120 PS DSG Highline	1,6	Dizel	Otomatik	178600	http://binekarac.vw.com.tr/
Volkswagen	Passat	1.6 TDI BMT 120 PS DSG Trendline	1,6	Dizel	Otomatik	143500	http://binekarac.vw.com.tr/
Volkswagen	Passat	1.6 TDI BMT 120 PS Manuel Comfortline	1,6	Dizel	Düz	137900	http://binekarac.vw.com.tr/
Volkswagen	Passat	1.6 TDI BMT 120 PS Manuel Highline	1,6	Dizel	Düz	160300	http://binekarac.vw.com.tr/
Volkswagen	Passat	1.6 TDI BMT 120 PS Manuel Trendline	1,6	Dizel	Düz	116600	http://binekarac.vw.com.tr/
Volkswagen	Passat	2.0 TDI BMT 150 PS DSG Comfortline	2	Dizel	Otomatik	188000	http://binekarac.vw.com.tr/
Volkswagen	Passat	2.0 TDI BMT 150 PS DSG Highline	2	Dizel	Otomatik	210400	http://binekarac.vw.com.tr/
Volkswagen	Passat	2.0 TDI SCR BMT 190 PS DSG Highline	2	Dizel	Otomatik	224700	http://binekarac.vw.com.tr/
Volkswagen	Passat	2.0 TDI SCR BMT 240 PS 4M DSG Highline	2	Dizel	Otomatik	262400	http://binekarac.vw.com.tr/
Volkswagen	Passat Variant	1.4 TSI ACT BMT 150 PS DSG Comfortline	1,4	Benzin	Otomatik	147500	http://binekarac.vw.com.tr/
Volkswagen	Passat Variant	1.4 TSI ACT BMT 150 PS DSG Highline	1,4	Benzin	Otomatik	169900	http://binekarac.vw.com.tr/
Volkswagen	Passat Variant	1.4 TSI BMT 125 PS DSG Comfortline	1,4	Benzin	Otomatik	124100	http://binekarac.vw.com.tr/
Volkswagen	Passat Variant	1.4 TSI BMT 125 PS DSG Highline	1,4	Benzin	Otomatik	158900	http://binekarac.vw.com.tr/
Volkswagen	Passat Variant	1.4 TSI BMT 125 PS Manuel Comfortline	1,4	Benzin	Düz	109600	http://binekarac.vw.com.tr/
Volkswagen	Passat Variant	1.6 TDI BMT 120 PS DSG Comfortline	1,6	Dizel	Otomatik	156200	http://binekarac.vw.com.tr/
Volkswagen	Passat Variant	1.6 TDI BMT 120 PS DSG Highline	1,6	Dizel	Otomatik	178600	http://binekarac.vw.com.tr/
Volkswagen	Passat Variant	1.6 TDI BMT 120 PS Manuel Comfortline	1,6	Dizel	Düz	137900	http://binekarac.vw.com.tr/
Volkswagen	Passat Variant	1.6 TDI BMT 120 PS Manuel Highline	1,6	Dizel	Düz	160300	http://binekarac.vw.com.tr/
Volkswagen	Passat Variant	2.0 TDI BMT 150 PS DSG Comfortline	2	Dizel	Otomatik	188000	http://binekarac.vw.com.tr/
Volkswagen	Passat Variant	2.0 TDI BMT 150 PS DSG Highline	2	Dizel	Otomatik	210400	http://binekarac.vw.com.tr/
Volkswagen	Passat Variant	2.0 TDI SCR BMT 190 PS DSG Highline	2	Dizel	Otomatik	224700	http://binekarac.vw.com.tr/
Volkswagen	Passat Variant	2.0 TDI SCR BMT 240 PS 4M DSG Highline	2	Dizel	Otomatik	262400	http://binekarac.vw.com.tr/
Volkswagen	Polo	1.0 75 PS Manuel Trendline	1	Benzin	Düz	53200	http://binekarac.vw.com.tr/
Volkswagen	Polo	1.2 TSI BMT 90 PS DSG Allstar	1,2	Benzin	Otomatik	76400	http://binekarac.vw.com.tr/
Volkswagen	Polo	1.2 TSI BMT 90 PS DSG Comfortline	1,2	Benzin	Otomatik	67800	http://binekarac.vw.com.tr/
Volkswagen	Polo	1.2 TSI BMT 90 PS Manuel Allstar	1,2	Benzin	Düz	67600	http://binekarac.vw.com.tr/
Volkswagen	Polo	1.2 TSI BMT 90 PS Manuel Comfortline	1,2	Benzin	Düz	61600	http://binekarac.vw.com.tr/
Volkswagen	Polo	1.4 TDI 75 PS Manuel Trendline	1,4	Dizel	Düz	72700	http://binekarac.vw.com.tr/
Volkswagen	Polo	1.4 TDI BMT 90 PS DSG Comfortline	1,4	Dizel	Otomatik	83800	http://binekarac.vw.com.tr/
Volkswagen	Polo	1.4 TDI BMT 90 PS Manuel Comfortline	1,4	Dizel	Düz	77600	http://binekarac.vw.com.tr/
Volkswagen	Scirocco	1.4 TSI BMT 125 PS Manuel Allstar	1,4	Benzin	Düz	121127	http://binekarac.vw.com.tr/
Volkswagen	Scirocco	1.4 TSI BMT 125 PS Manuel Sportline	1,4	Benzin	Düz	111035	http://binekarac.vw.com.tr/
Volkswagen	Scirocco	1.4 TSI BMT 150 PS DSG Allstar	1,4	Benzin	Otomatik	145835	http://binekarac.vw.com.tr/
Volkswagen	Scirocco	1.4 TSI BMT 150 PS DSG Sportline	1,4	Benzin	Otomatik	135047	http://binekarac.vw.com.tr/
Volkswagen	Tiguan	1.4 TSI ACT BMT 150 PS DSG Comfortline	1,4	Benzin	Otomatik	147186	http://binekarac.vw.com.tr/
Volkswagen	Tiguan	1.4 TSI ACT BMT 150 PS DSG Highline	1,4	Benzin	Otomatik	161249	http://binekarac.vw.com.tr/
Volkswagen	Tiguan	1.4 TSI ACT BMT 150 PS DSG Trendline	1,4	Benzin	Otomatik	135867	http://binekarac.vw.com.tr/
Volkswagen	Tiguan	1.4 TSI BMT 125 PS Manuel Comfortline	1,4	Benzin	Düz	118374	http://binekarac.vw.com.tr/
Volkswagen	Tiguan	1.4 TSI BMT 125 PS Manuel Trendline	1,4	Benzin	Düz	108084	http://binekarac.vw.com.tr/
Volkswagen	Tiguan	1.6 TDI SCR BMT 115 PS Manuel Comfortline	1,6	Dizel	Düz	143413	http://binekarac.vw.com.tr/
Volkswagen	Tiguan	1.6 TDI SCR BMT 115 PS Manuel Highline	1,6	Dizel	Düz	157819	http://binekarac.vw.com.tr/
Volkswagen	Tiguan	1.6 TDI SCR BMT 115 PS Manuel Trendline	1,6	Dizel	Düz	124205	http://binekarac.vw.com.tr/
Volkswagen	Tiguan	2.0 TDI SCR BMT 150 PS 4MOTION DSG Comfortline	2	Dizel	Otomatik	196127	http://binekarac.vw.com.tr/
Volkswagen	Tiguan	2.0 TDI SCR BMT 150 PS 4MOTION DSG Highline	2	Dizel	Otomatik	213963	http://binekarac.vw.com.tr/
Volkswagen	Touareg	3.0 V6 BMT TDI SCR 262 PS Premium	3	Dizel	Otomatik	505159	http://binekarac.vw.com.tr/
Volkswagen	Touareg	3.0 V6 BMT TDI SCR 262 PS Premium Terrain Tech.	3	Dizel	Otomatik	517639	http://binekarac.vw.com.tr/
Volvo	S60	1.5L 152HP T3 Advance	1,5	Benzin	Otomatik	169190	http://www.volvocars.com.tr
Volvo	S60	1.5L 152HP T3 Premium	1,5	Benzin	Otomatik	159970	http://www.volvocars.com.tr
Volvo	S60	1.5L 152HP T3 R-Design Plus	1,5	Benzin	Otomatik	190990	http://www.volvocars.com.tr
Volvo	S60	2.0L 190HP D4 Advance	2	Dizel	Otomatik	221420	http://www.volvocars.com.tr
Volvo	S90	2.0L 190HP D4 Inscription	2	Dizel	Otomatik	378710	http://www.volvocars.com.tr
Volvo	S90	2.0L 190HP D4 Momentum	2	Dizel	Otomatik	343760	http://www.volvocars.com.tr
Volvo	S90	2.0L 190HP D4 R-Design	2	Dizel	Otomatik	376480	http://www.volvocars.com.tr
Volvo	S90	2.0L 235HP D5 AWD Inscription	2	Dizel	Otomatik	418600	http://www.volvocars.com.tr
Volvo	S90	2.0L 235HP D5 AWD Momentum	2	Dizel	Otomatik	384530	http://www.volvocars.com.tr
Volvo	S90	2.0L 235HP D5 AWD R-Design	2	Dizel	Otomatik	416420	http://www.volvocars.com.tr
Volvo	S90	2.0L 320HP T6 AWD Inscription	2	Benzin	Otomatik	413350	http://www.volvocars.com.tr
Volvo	S90	2.0L 320HP T6 AWD Momentum	2	Benzin	Otomatik	379270	http://www.volvocars.com.tr
Volvo	S90	2.0L 320HP T6 AWD R-Design	2	Benzin	Otomatik	411170	http://www.volvocars.com.tr
Volvo	V40	1.5L 152HP T3 Advance	1,5	Benzin	Otomatik	156630	http://www.volvocars.com.tr
Volvo	V40	1.5L 152HP T3 Inscription	1,5	Benzin	Otomatik	144500	http://www.volvocars.com.tr
Volvo	V40	1.5L 152HP T3 Momentum	1,5	Benzin	Otomatik	133660	http://www.volvocars.com.tr
Volvo	V40	1.5L 152HP T3 R-Design Plus	1,5	Benzin	Otomatik	155170	http://www.volvocars.com.tr
Volvo	V60	1.5L 152HP T3 Advance	1,5	Benzin	Otomatik	183560	http://www.volvocars.com.tr
Volvo	V60	1.5L 152HP T3 Premium	1,5	Benzin	Otomatik	172830	http://www.volvocars.com.tr
Volvo	V60	2.0L 190HP D4 Advance	2	Dizel	Otomatik	236430	http://www.volvocars.com.tr
Volvo	V60 Cross Country	2.0L 190HP D4 Advance	2	Dizel	Otomatik	261840	http://www.volvocars.com.tr
Volvo	V90	2.0L 190HP D4 Inscription	2	Dizel	Otomatik	378710	http://www.volvocars.com.tr
Volvo	V90	2.0L 190HP D4 Momentum	2	Dizel	Otomatik	343760	http://www.volvocars.com.tr
Volvo	V90 Cross Country	2.0L 235HP D5 AWD Plus	2	Dizel	Otomatik	405080	http://www.volvocars.com.tr
Volvo	V90 Cross Country	2.0L 235HP D5 AWD Pro	2	Dizel	Otomatik	430920	http://www.volvocars.com.tr
Volvo	XC60	2.0L 190HP D4 Advance	2	Dizel	Otomatik	285840	http://www.volvocars.com.tr
Volvo	XC90	2.0L 235HP D5 AWD 7-koltuk Inscription	2	Dizel	Otomatik	508080	http://www.volvocars.com.tr
Volvo	XC90	2.0L 235HP D5 AWD 7-koltuk Momentum	2	Dizel	Otomatik	477000	http://www.volvocars.com.tr
Volvo	XC90	2.0L 235HP D5 AWD 7-koltuk R-Design	2	Dizel	Otomatik	510530	http://www.volvocars.com.tr
Volvo	XC90	2.0L 320+87HP T8 Twin Engine AWD 4-koltuk Excellence	2	Hibrit	Otomatik	957730	http://www.volvocars.com.tr
Volvo	XC90	2.0L 320+87HP T8 Twin Engine AWD 7-koltuk Inscription	2	Hibrit	Otomatik	643030	http://www.volvocars.com.tr
Volvo	XC90	2.0L 320+87HP T8 Twin Engine AWD 7-koltuk Momentum	2	Hibrit	Otomatik	614890	http://www.volvocars.com.tr
Volvo	XC90	2.0L 320+87HP T8 Twin Engine AWD 7-koltuk R-Design	2	Hibrit	Otomatik	648400	http://www.volvocars.com.tr
